onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file_TODO
513.2984900474548	0.9189801216125488	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_111.jpg
514.5323901176453	0.7357399463653564	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_584.jpg
515.5828800201416	1.1025102138519287	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_128.jpg
517.0002000331879	1.2692201137542725	tomspunt	self-doubt?	why_face	yes	no	incorrect	task-tomspunt/F_774.jpg
525.4040801525116	1.2188599109649658	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_581.jpg
526.9381201267242	1.6023800373077393	tomspunt	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_443.jpg
528.8556802272797	n/a	tomspunt	self-protection?	why_hand	n/a	no	incorrect	task-tomspunt/H_332.jpg
530.8899500370026	0.5856900215148926	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_027.jpg
531.7903702259064	1.5111699104309082	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_532.jpg
533.6078701019287	0.8271200656890869	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_189.jpg
534.7417302131653	1.7226598262786863	tomspunt	self-protection?	why_hand	yes	no	incorrect	task-tomspunt/H_006.jpg
536.7760000228882	1.102180004119873	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_038.jpg
543.6291701793671	1.323070049285889	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_443.jpg
545.2632501125336	1.1896600723266602	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_038.jpg
546.7639501094818	1.3392300605773926	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_136.jpg
548.4147100448608	1.7044801712036133	tomspunt	lifting?	how_hand	yes	no	incorrect	task-tomspunt/H_012.jpg
550.4323101043701	0.7046201229095459	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_362.jpg
551.4494500160217	1.17084002494812	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_189.jpg
552.9334599971771	0.8520002365112305	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_170.jpg
554.1006700992584	1.2532601356506348	tomspunt	lifting?	how_hand	yes	no	incorrect	task-tomspunt/H_077.jpg
561.5040900707245	0.9519400596618652	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_716.jpg
562.7713401317596	0.7999699115753174	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_798.jpg
